ref;latOSM;lngOSM;operator;latLP;lngLP;diff_radians;dif_metres;numero;rue;ville
A1P712;46.7988129;4.806206;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1P7I3;46.7917724;4.8260428;La Poste;46.7918818188959;4.8262616727193;3,23839E-06;20,65444836;0;RUE GERARD MONTROL;CHATENOY LE ROYAL
A1P8D4;46.7947213;4.8104857;La Poste;46.7944766763027;4.81049916976015;4,2725E-06;27,25002793;10;RUE DU BOURG;CHATENOY LE ROYAL
A1Q0G3;48.1806095;-0.1228429;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1Q0G6;48.1863656;-0.0928032;La Poste;48.1864298133196;-0.092702022793733;1,62546E-06;10,3671614;13;RUE DE GRASBY;ST REMY DE SILLE
A1Q2C0;45.3254246;6.5383532;La Poste;45.3254275198337;6.53828827514483;7,98291E-07;5,091497983;0;LA CROISETTE;ST MARTIN DE BELLEVILLE
A1Q2D0;45.3231915;6.5374647;La Poste;45.3231381328691;6.5374864081376;9,68575E-07;6,177574396;0;LA CROISETTE;ST MARTIN DE BELLEVILLE
A1Q3TS;45.561888;5.898797;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1R1V2;45.9628643;6.1485685;La Poste;45.9629569729431;6.14874065654074;2,64167E-06;16,84856819;0;ROUTE DES ECOLES;ST MARTIN BELLEVUE
A1R4L2;46.1473112;6.0864772;La Poste;46.1473247612491;6.08655053412408;9,17844E-07;5,854007721;2;AVENUE DE MOSSINGEN;ST JULIEN EN GENEVOIS
A1R4V2;48.8748866;2.3088194;La Poste;48.8749253582884;2.30888720878543;1,03131E-06;6,57767459;161;BOULEVARD HAUSSMANN;PARIS 08
A1R4X1;48.8722388;2.3017273;La Poste;48.8722725382382;2.3016916178569;7,17116E-07;4,573765614;2;RUE WASHINGTON;PARIS 08
A1R4X8;48.8578946;2.354883;La Poste;48.8580614391848;2.35494480381381;2,99713E-06;19,11572308;22;RUE DES ARCHIVES;PARIS 04
A1R4Z2;48.8507735;2.3622964;La Poste;48.8510177112962;2.36217544051023;4,48295E-06;28,59223547;0;BOULEVARD MORLAND;PARIS 04
A1R504;48.8613508;2.3533982;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1R5A2;48.8662103;2.3356323;La Poste;48.8662977051653;2.33560417380969;1,55929E-06;9,945158;10;RUE THERESE;PARIS 01
A1R5F3;48.8647343;2.335575;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1R5G1;48.8639977;2.3501757;La Poste;48.8640300432641;2.35025562946933;1,07743E-06;6,871830158;114;RUE SAINT DENIS;PARIS 02
A1R5G6;48.867388;2.3530477;La Poste;48.8674903044312;2.3530679987083;1,80064E-06;11,48446582;121;BOULEVARD DE SEBASTOPOL;PARIS 02
A1R5H5;48.8695875;2.3358342;La Poste;48.8695984517051;2.3358429078063;2,15424E-07;1,373971646;23;RUE DU 4 SEPTEMBRE;PARIS 02
A1R5H6;48.8696005;2.3358328;La Poste;48.8695984517051;2.3358429078063;1,21058E-07;0,772105409;23;RUE DU 4 SEPTEMBRE;PARIS 02
A1R5J0;48.8676791;2.345456;La Poste;48.8676895007917;2.34540817176166;5,78465E-07;3,689446811;99;RUE REAUMUR;PARIS 02
A1R5T7;48.8673243;2.3013668;La Poste;48.8675137346822;2.30132040651269;3,34888E-06;21,35918678;22;AVENUE GEORGE V;PARIS 08
A1R5W0;48.8648414;2.3009699;La Poste;48.8648864918682;2.30110877502874;1,77818E-06;11,34121601;3;PLACE DE L ALMA;PARIS 08
A1R5W1;48.8649216;2.3017607;La Poste;48.8648262952564;2.30164284843033;2,14421E-06;13,67579974;7;PLACE DE L ALMA;PARIS 08
A1R5Y9;48.8758446;2.3239509;La Poste;48.8758637317528;2.32402326301553;8,95311E-07;5,71029084;20;RUE DE ROME;PARIS 08
A1R5Z4;48.869636;2.3251272;La Poste;48.8696701229538;2.32513373106952;6,00315E-07;3,828810634;16;PLACE DE LA MADELEINE;PARIS 08
A1R6C1;48.87634;2.3386612;La Poste;48.8763261793214;2.33859513659296;7,95783E-07;5,075506499;4;RUE BOURDALOUE;PARIS 09
A1R6C7;48.8766283;2.3394115;La Poste;48.8766285761624;2.33931897352047;1,06207E-06;6,773864168;67;RUE DU FAUBOURG MONTMARTRE;PARIS 09
A1R6H0;48.8773247;2.3489696;La Poste;48.8772057388699;2.34883318321223;2,60054E-06;16,58624932;105;RUE DU FAUBOURG POISSONNIERE;PARIS 09
A1R6I0;48.8765388;2.3405739;La Poste;48.8764795517109;2.3408190262772;2,99776E-06;19,11973906;33;RUE LAMARTINE;PARIS 09
A1R6I5;48.876417;2.3262916;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1R6J8;48.8770861;2.3518933;La Poste;48.8771662953032;2.35142440515474;5,56131E-06;35,47002372;42;RUE DE CHABROL;PARIS 10
A1R6K3;48.8763972;2.3573847;La Poste;48.8763919766446;2.35742954112158;5,22604E-07;3,333167844;6;RUE DU 8 MAI 1945;PARIS 10
A1R6M6;48.880388;2.3520782;La Poste;48.8803738232098;2.35226531482843;2,16185E-06;13,78827845;125;BOULEVARD DE MAGENTA;PARIS 10
A1R6O1;48.8716754;2.3575262;La Poste;48.8716674046858;2.35758080384526;6,42135E-07;4,095534413;52;RUE DU CHATEAU D EAU;PARIS 10
A1R6O8;48.8712598;2.3552044;La Poste;48.8713237482216;2.35521887122381;1,12836E-06;7,196701206;33;BOULEVARD DE STRASBOURG;PARIS 10
A1R7W2;48.8796269;2.3891937;La Poste;48.8794690168074;2.38927792188157;2,92025E-06;18,62533816;84;RUE BOTZARIS;PARIS 19
A1R7X2;48.8594211;2.3542124;La Poste;48.8594235419711;2.354084921206;1,46434E-06;9,339545523;0;RUE DU PLATRE;PARIS 04
A1R7X3;48.8595433;2.3489177;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1R7Z7;48.8751282;2.3408094;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1R8A7;48.8725473;2.3562826;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1S9D1;48.3468369;2.6430503;La Poste;48.3468612104457;2.64300324622036;6,9142E-07;4,409878687;1;RUE DES CANCHES;RECLOSES
A1S9M7;48.8832441;2.6306118;La Poste;48.8836413848929;2.63074174561309;7,09251E-06;45,23605713;0;RUE DES ROSES;BROU SUR CHANTEREINE
A1S9O5;48.9007759;2.6722232;La Poste;48.9008239864917;2.67224977761152;8,92951E-07;5,695243934;1;PLACE DE BORDEAUX;VILLEVAUDE
A1T3U5;48.3426704;2.6932112;La Poste;48.3401941986798;2.72090467675111;0,000324167;2067,535655;1;RUE PALEZZI;BOURRON MARLOTTE
A1T5H0;48.8549269;2.7751696;La Poste;48.8552386156408;2.77548382853729;6,52839E-06;41,63808686;10;COURS DU DANUBE;SERRIS
A1T5R2;48.6150416;2.8014728;La Poste;48.6153697693709;2.80048927092822;1,2712E-05;81,07719563;5;RUE DE LA POMPE;ANDREZEL
A1U0J0;48.9028505;2.0743134;La Poste;48.902840046895;2.07446998675055;1,80581E-06;11,51745143;48;RUE FRANKLIN;ST GERMAIN EN LAYE
A1U0V8;48.6155602;1.773308;La Poste;48.6154980445453;1.77314815171486;2,13976E-06;13,64736975;6;HAMEAU DE BATONCEAU;GAZERAN
A1U0X8;48.578226;1.781557;La Poste;48.5836324197039;1.78572804954688;0,00010594;675,6837373;0;LE HAUT ORPHIN;ORPHIN
A1U2F6;48.7997121;2.1845055;La Poste;48.7997852803595;2.18448033918496;1,30961E-06;8,352678398;1;PLACE DE VERDUN;VIROFLAY
A1U2W2;48.8106798;2.1258068;La Poste;48.8107394927849;2.12582518862847;1,06301E-06;6,779861982;2;RUE D ANGIVILLER;VERSAILLES
A1U2W3;48.8101179;2.1315455;La Poste;48.8102411807113;2.13143458337046;2,501E-06;15,95137229;26;RUE D ANGIVILLER;VERSAILLES
A1U2Y8;48.8047818;2.1316771;La Poste;48.8047071980845;2.1317477303982;1,53446E-06;9,786772369;26;AVENUE DE SAINT CLOUD;VERSAILLES
A1U3D3;48.808706;2.1238872;La Poste;48.8086797595327;2.12397182954442;1,07516E-06;6,857356206;2;RUE DE LA PAROISSE;VERSAILLES
A1U3E5;48.8092838;2.1255864;La Poste;48.8093624130046;2.12560547413117;1,38941E-06;8,861646988;38;RUE DES RESERVOIRS;VERSAILLES
A1U3G0;48.8035244;2.1351834;La Poste;48.803561611343;2.13515972540961;7,03991E-07;4,49005564;8;RUE MONTBAURON;VERSAILLES
A1U3V5;49.0294388;1.8527058;La Poste;49.0284144142078;1.85922373861019;7,67024E-05;489,2080432;0;PLACE DU VEXIN;OINVILLE SUR MONTCIENT
A1U3V5;49.0181593;1.8604505;La Poste;49.0284144142078;1.85922373861019;0,000179535;1145,076483;0;PLACE DU VEXIN;OINVILLE SUR MONTCIENT
A1U3V5;49.0261703;1.849413;La Poste;49.0284144142078;1.85922373861019;0,000118911;758,4134488;0;PLACE DU VEXIN;OINVILLE SUR MONTCIENT
A1U5D9;48.9924013;1.845834;La Poste;48.9924576879183;1.84563650749246;2,46658E-06;15,73185406;0;AVENUE DE LA GARE;JUZIERS
A1U5F0;48.991616;1.8451437;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1U5L9;49.0202561;1.6085091;La Poste;49.0203553525705;1.60849180247893;1,74356E-06;11,12044619;46;ROUTE DE LA CORNICHE;ROLLEBOISE
A1U5N0;49.0386345;1.5815926;La Poste;49.0386206169485;1.58198837418286;4,53473E-06;28,92250564;0;PLACE DU 8 MAI 1945;BONNIERES SUR SEINE
A1U5T5;48.9631452;1.8086291;La Poste;48.9626181284118;1.80809913311922;1,10229E-05;70,30387439;3;AVENUE DE LA GARE;EPONE
A1U6H1;48.8106229;1.7646879;La Poste;48.8109570434242;1.76505790374201;7,21782E-06;46,03528593;33;ROUTE DE LA GARE;GARANCIERES
A1U7W6;46.3188422;-0.515496;La Poste;46.3188516485155;-0.515525168713504;3,88575E-07;2,478329714;31;RUE DE LA LEVEE DE SEVREAU;NIORT
A1V0AO;46.8685144;-0.3891312;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1W3H8;50.3470075;1.8228615;La Poste;50.3470804535063;1.82279367777794;1,48047E-06;9,442461083;0;ABBAYE DE VALLOIRES;ARGOULES
A1X2R5;43.3952254;6.3114412;La Poste;43.3949763017099;6.31133994214409;4,53328E-06;28,9132913;1;PLACE LOUIS BRUNET;LE LUC
A1X5B0;43.5657736;6.0119642;La Poste;43.5659935844108;6.0124170309506;6,89463E-06;43,97397434;0;AVENUE DE TAVERNES;BARJOLS
A1X7F4;44.0338378;4.8679465;La Poste;44.0339153701539;4.86786741484821;1,67855E-06;10,70578029;0;LOTISSEMENT FAURE;BEDARRIDES
A1X7U3;43.9451271;4.809567;La Poste;43.9449998051212;4.80953229393717;2,26409E-06;14,44039168;44;RUE DES LICES;AVIGNON
A1X7V9;43.9471578;4.8143626;La Poste;43.9472136213251;4.81433941929404;1,017E-06;6,486409599;0;RUE THIERS;AVIGNON
A1X7Y9;44.1362031;4.8054273;La Poste;44.1361841078591;4.8053661700967;8,34465E-07;5,322217941;46;COURS ARISTIDE BRIAND;ORANGE
A1X7Z0;44.1372912;4.8096502;La Poste;44.1373202291952;4.80879908464574;1,06729E-05;68,07184834;8;RUE DE LA REPUBLIQUE;ORANGE
A1X7Z1;44.137246;4.808502;La Poste;44.137330396288;4.81006491045313;1,9632E-05;125,2127965;19;RUE DE LA REPUBLIQUE;ORANGE
A1X7Z3;44.1374331;4.8191363;La Poste;44.1375541379224;4.81900585598517;2,67064E-06;17,03331415;0;AVENUE FREDERIC MISTRAL;ORANGE
A1X7Z4;44.1387016;4.8096154;La Poste;44.1386957981069;4.8094260452644;2,37392E-06;15,14085626;34;RUE DU NOBLE;ORANGE
A1X7Z5;44.1393045;4.8059192;La Poste;44.1414725153842;4.80496800909426;3,96702E-05;253,0167984;0;AVENUE DE L ARC DE TRIOMPHE;ORANGE
A1X7Z6;44.137561;4.815479;La Poste;44.1375772047881;4.81684936218546;1,71671E-05;109,4916073;0;AVENUE FREDERIC MISTRAL;ORANGE
A1X7Z8;44.1304403;4.8173813;La Poste;44.1305435927211;4.81739548941182;1,81158E-06;11,55425225;552;AVENUE MARECHAL FOCH;ORANGE
A1X812;44.1968584;4.7271012;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1X8A3;44.1325085;4.8279599;La Poste;44.1340465551025;4.82809945087819;2,6901E-05;171,5744721;0;AVENUE JACQUES IMBERT;ORANGE
A1X8A5;44.1322721;4.8313353;La Poste;44.1289175526657;4.82991810296435;6,11804E-05;390,2086422;0;AVENUE DES COURREGES;ORANGE
A1X8A7;44.137187;4.800664;La Poste;44.1368506773009;4.80092768263391;6,73536E-06;42,95811222;0;AVENUE CHARLES DE GAULLE;ORANGE
A1X8B2;44.120506;4.839548;La Poste;44.1209120417784;4.84018773974136;1,06991E-05;68,23870191;86;AVENUE DE L EUROPE;ORANGE
A1X8B5;44.1438535;4.8065999;La Poste;44.144566182231;4.80646180028398;1,25583E-05;80,09702091;0;RUE LOUIS GOUT;ORANGE
A1X8B7;44.140772;4.7960689;La Poste;44.1440462522645;4.79652850765652;5,74357E-05;366,3247465;0;RUE ALEXIS CARREL;ORANGE
A1X8U2;44.1652593;4.8736561;La Poste;44.1653211291733;4.87397117153415;4,0896E-06;26,08348094;19;COURS DU NORD;CAMARET SUR AIGUES
A1X8Y5;44.1219568;4.8235164;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1Y0R1;46.9207739;-2.1033897;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1Y3Z9;46.6622603;0.3046509;La Poste;46.662234953305;0.304550264780583;1,2841E-06;8,189966024;14;RUE DE LA POSTE;AVANTON
A1Y4F2;46.592921;0.3404542;La Poste;46.5931484869638;0.340390820947908;4,04253E-06;25,78324848;2;RUE DE LA VINCENDERIE;BUXEROLLES
A1Y5D9;46.4734024;0.6127906;La Poste;46.4760442973693;0.612837128086827;4,61132E-05;294,1099618;0;RUE DU CHATEAU;VALDIVIENNE
A1Y5K9;46.5898122;0.3364481;La Poste;46.5897455716187;0.336486179048644;1,24939E-06;7,968604827;124;BOULEVARD DES ROCS;POITIERS
A1Y5L0;46.5937902;0.3351657;La Poste;46.5937543607501;0.335162968315486;6,26558E-07;3,996186588;2;RUE CHAUME DE LA CUEILLE;POITIERS
A1Y5L6;46.5901749;0.339926;La Poste;46.5902519744553;0.339818060665939;1,86699E-06;11,90766999;0;PLACE JEAN DE BERRY;POITIERS
A1Y5L7;46.5895261;0.3464302;La Poste;46.5899300499154;0.346114384238212;8,00344E-06;51,04591311;42;BOULEVARD CHASSEIGNE;POITIERS
A1Y5L8;46.5825704;0.3524779;La Poste;46.5833338583661;0.352304111774396;1,3487E-05;86,01982193;0;BOULEVARD BAJON;POITIERS
A1Y5L9;46.5809954;0.348982;La Poste;46.5811636491316;0.348799849602486;3,66029E-06;23,34533353;2;RUE PIORRY;POITIERS
A1Y5M0;46.5811817;0.3523504;La Poste;46.5811026811534;0.352362871724305;1,38717E-06;8,847365518;9;GRAND RUE;POITIERS
A1Y5N7;46.5767972;0.3459344;La Poste;46.5768210759998;0.345786065859755;1,82775E-06;11,65737383;56;BOULEVARD ANATOLE FRANCE;POITIERS
A1Y5N9;46.5882248;0.3410602;La Poste;46.5884011682126;0.341102179826048;3,11915E-06;19,8939486;13;RUE GRIGNON DE MONTFORT;POITIERS
A1Y5O1;46.5855695;0.3430037;La Poste;46.5858406676036;0.342261837087907;1,0079E-05;64,28387906;30;PLACE DE LA LIBERTE;POITIERS
A1Y5O2;46.5890371;0.3435577;La Poste;46.5889858135086;0.343897796496268;4,17629E-06;26,63636503;1;RUE DE LA BRETONNERIE;POITIERS
A1Y5P5;46.5807355;0.355532;La Poste;46.5807239050438;0.355546459099608;2,6656E-07;1,700120158;7;BOULEVARD DU COLONEL BARTHAL;POITIERS
A1Y5P7;46.5758903;0.3591441;La Poste;46.5759559615041;0.359204023463382;1,35289E-06;8,628737904;97;RUE DU PERE DE LA CROIX;POITIERS
A1Y5Q0;46.5842073;0.3544427;La Poste;46.5843417637517;0.354553708182704;2,6983E-06;17,20978069;9;RUE DE MONTBERNAGE;POITIERS
A1Y5Q2;46.5804717;0.3356466;La Poste;46.580911655304;0.336086173494891;9,31498E-06;59,41092942;7;PLACE ARISTIDE BRIAND;POITIERS
A1Y5Q5;46.5789269;0.3440723;La Poste;46.5789410937834;0.34350238358234;6,84153E-06;43,63529041;0;PLAN DE LA CELLE;POITIERS
A1Y5Q8;46.5779064;0.3332178;La Poste;46.5779995329873;0.333281609795;1,79669E-06;11,4592702;12;RUE SAINT HILAIRE;POITIERS
A1Y5R2;46.5711973;0.3240114;La Poste;46.5713084454873;0.324194886253638;2,9342E-06;18,71435789;1;RUE SAINT JACQUES;POITIERS
A1Y5R3;46.5693598;0.3173173;La Poste;46.5693256559638;0.317311123364034;6,005E-07;3,82999;33;RUE DES PETITES VALLEES;POITIERS
A1Y5S2;46.5638469;0.3175984;La Poste;46.5640276374889;0.317490940204281;3,40784E-06;21,73520676;7;RUE DELAUNAY;POITIERS
A1Y5S3;46.5730947;0.3283458;La Poste;46.5725049418363;0.32743522412824;1,50102E-05;95,73522136;1;AVENUE DE LA LIBERATION;POITIERS
A1Y5S5;46.5758823;0.3456723;La Poste;46.5758729298826;0.345658273396168;2,34664E-07;1,496685213;0;RUE DU PONT SAINT CYPRIEN;POITIERS
A1Y5S6;46.5647841;0.3381547;La Poste;46.5646710097381;0.338555851616481;5,20266E-06;33,18257183;5;RUE NORMANDIE NIEMEN;POITIERS
A1Y5T1;46.5755504;0.3545415;La Poste;46.5756800594176;0.354337372600879;3,33447E-06;21,26722227;67;RUE DU FAUBOURG DU PONT NEUF;POITIERS
A1Y5T2;46.5801007;0.3470112;La Poste;46.5802432622225;0.346840729597926;3,22079E-06;20,54219033;40;RUE JEAN JAURES;POITIERS
A1Y5T7;46.5831065;0.3420539;La Poste;46.5830769186415;0.342005451466705;7,77435E-07;4,958481395;10;PLACE ALPHONSE LEPETIT;POITIERS
A1Y5T8;46.5782086;0.3313712;La Poste;46.5797903687319;0.332535985911367;3,0942E-05;197,3481344;36;BOULEVARD DU PONT ACHARD;POITIERS
A1Y6G5;46.4450367;0.6642369;La Poste;46.444712881414;0.664997281632163;1,07501E-05;68,56394581;20;PLACE DE GOMELANGE;CIVAUX
A1Y8G4;46.5822504;0.3401118;La Poste;46.582272974665;0.339994947376894;1,45605E-06;9,286687524;20;RUE HENRI PETONNET;POITIERS
A1Z4P0;48.0709642;6.8798471;La Poste;48.0711209523026;6.87978728656406;2,82341E-06;18,00768564;64;RUE CHARLES DE GAULLE;GERARDMER
A2A4D8;47.8766521;3.3529655;La Poste;47.8770059589781;3.35323378254751;6,92867E-06;44,19106633;4;CHEMIN DE NEUILLY;AILLANT SUR THOLON
A2A4G1;47.8439961;3.3948086;La Poste;47.8459445283142;3.39913600271543;6,10398E-05;389,3117862;12;ROUTE DE POILLY;POILLY SUR THOLON
A2A4Y3;47.8698007;3.3955981;La Poste;47.8705882946871;3.39625014400408;1,57237E-05;100,2857005;12;GRAND CHEMIN DE TOUCY;POILLY SUR THOLON
A2A4Y4;47.8586177;3.4078183;La Poste;47.8527305233825;3.40565476592386;0,000105829;674,9743807;24;RUE DES CHARTREUX;POILLY SUR THOLON
A2A8Z7;47.510116;7.0686594;La Poste;47.4494135153059;6.95202416991545;0,001736461;11075,1502;0;RUE PRINCIPALE;FLORIMONT
A2B0Z4;48.500237;2.197772;La Poste;48.5003075417064;2.19784567274766;1,49725E-06;9,549470657;33;AVENUE DE COCATRIX;ETRECHY
A2B0Z5;48.4932845;2.191736;La Poste;48.4932778585362;2.19182194359726;1,00071E-06;6,382530496;21;GRANDE RUE;ETRECHY
A2B0Z6;48.4937481;2.1943189;La Poste;48.4936639364134;2.1939863836268;4,11698E-06;26,25812056;2;BOULEVARD DE LA GARE;ETRECHY
A2B0Z8;48.4931671;2.1980357;La Poste;48.4932151871441;2.19797302405813;1,10901E-06;7,073271204;0;RUE SAINT EXUPERY;ETRECHY
a2b13a3;48.488254;2.168919;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2B1A1;48.4868176;2.1900132;La Poste;48.4868094305396;2.19002941551464;2,35608E-07;1,502708116;31;AVENUE D ORLEANS;ETRECHY
A2B1A6;48.5147862;2.2200049;La Poste;48.5148961284275;2.22007411321191;2,07881E-06;13,25862116;61;RUE DU COMMANDANT MAURICE ARNOUX;CHAMARANDE
A2B1C7;48.6294459;2.4304585;La Poste;48.6295806215312;2.430350692061;2,65993E-06;16,96503556;0;RUE DE LA PATINOIRE;EVRY
A2B1C9;48.632326;2.4314712;La Poste;48.6324292414244;2.43156019689467;2,07383E-06;13,22690478;0;ALLEE DES GALANTS COURTS;EVRY
A2B1U5;48.4667707;2.1925833;La Poste;48.4665640838798;2.19332713335348;9,33286E-06;59,52499802;0;RUE TRAVERSIERE;MORIGNY CHAMPIGNY
A2B1Z4;48.728862;2.2047464;La Poste;48.7310327994118;2.20471779399736;3,7889E-05;241,6562479;7;CHEMIN DE LIMON;VAUHALLAN
A2B2A0;48.7358065;2.2209296;La Poste;48.7356647230845;2.22092838849032;2,47449E-06;15,78229885;26;AVENUE ALBERT SARRAUT;IGNY
A2B2A3;48.732291;2.2131661;La Poste;48.7322229389432;2.21326365957486;1,63479E-06;10,42667213;17;RUE DES CAVES;VAUHALLAN
A2B3W4;48.6956341;2.1633234;La Poste;48.6957585488707;2.16344368563061;2,57639E-06;16,43223521;0;BOULEVARD GEORGES SENEUSE;BURES SUR YVETTE
A2B4K0;48.6567179;2.4096832;La Poste;48.6568419973091;2.40970246744119;2,1773E-06;13,88684434;0;RUE EDMOND BONTE;RIS ORANGIS
A2B5R9;48.6695108;2.3318459;La Poste;48.6696054394533;2.33187425117113;1,68377E-06;10,73905495;0;RUE DE LA GARE;EPINAY SUR ORGE
A2B8M5;48.9199937;2.314363;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2B8W4;48.8900246;2.2423425;La Poste;48.8898761957334;2.24284970254413;6,37076E-06;40,6327384;0;PLACE DE LA PYRAMIDE;PUTEAUX
A2B8W5;48.8912714;2.240314;La Poste;48.892870165111;2.23465809925876;7,06467E-05;450,5844064;0;ROUTE DE LA DEMI LUNE;PUTEAUX
A2B8W8;48.8905582;2.2453019;La Poste;48.8912846790499;2.24574814441525;1,36745E-05;87,21591556;15;PLACE DES COROLLES;COURBEVOIE
A2B9J5;48.8208776;2.2281942;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2B9M4;48.8188733;2.3199346;La Poste;48.8186737506809;2.31984479958977;3,63246E-06;23,16784125;43;AVENUE DE LA REPUBLIQUE;MONTROUGE
A2B9M5;48.8206871;2.3210565;La Poste;48.8207114054531;2.32112859730402;9,30816E-07;5,936743154;21;AVENUE DE LA REPUBLIQUE;MONTROUGE
A2B9M9;48.8174391;2.3251637;La Poste;48.8174671067068;2.32542803772581;3,07694E-06;19,62470062;62;AVENUE ARISTIDE BRIAND;MONTROUGE
A2B9N7;48.8170432;2.3189395;La Poste;48.8170417682907;2.31884111906035;1,13082E-06;7,2123728;59;AVENUE DE LA REPUBLIQUE;MONTROUGE
A2B9O9;48.8197842;2.3130886;La Poste;48.8197279150552;2.3127501528586;4,01149E-06;25,58525507;0;RUE MAURICE ARNOUX;MONTROUGE
A2B9P1;48.8902285;2.1987933;La Poste;48.8904587873536;2.19913908845627;5,64807E-06;36,02339587;5;BOULEVARD DU LEVANT;NANTERRE
A2B9P5;48.9025161;2.2069764;La Poste;48.9031045198003;2.20653205993038;1,14655E-05;73,12690929;170;AVENUE DE LA REPUBLIQUE;NANTERRE
A2B9P6;48.9105275;2.2209572;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A2B9P7;48.9118719;2.2253477;La Poste;48.9121769620013;2.22525395395241;5,43182E-06;34,64412005;7;RUE DE STRASBOURG;NANTERRE
A2B9P8;48.9092319;2.2162843;La Poste;48.909172805193;2.21633994603642;1,21296E-06;7,736247287;1;RUE DES SAULES;NANTERRE
A2B9Q4;48.8881221;2.1943046;La Poste;48.888044719895;2.1947590746213;5,38763E-06;34,36230528;39;AVENUE VLADIMIR ILLITCH LENINE;NANTERRE
A2B9R3;48.8939346;2.2257088;La Poste;48.8937717065388;2.22593496965472;3,84941E-06;24,5515099;128;RUE SALVADOR ALLENDE;NANTERRE
A2B9R4;48.8955327;2.2226134;La Poste;48.8952620135215;2.22321612017697;8,3755E-06;53,41893804;0;RUE SALVADOR ALLENDE;NANTERRE
A2B9S0;48.8866499;2.2085047;La Poste;48.886531242078;2.20917373761521;7,95256E-06;50,72141882;121;AVENUE GEORGES CLEMENCEAU;NANTERRE
A2B9S1;48.8867368;2.2007178;La Poste;48.8868696654554;2.20060126813055;2,67691E-06;17,0733038;5;PLACE DE LA BOULE;NANTERRE
A2B9S8;48.9095179;2.2255594;La Poste;48.9098028004418;2.22549694761912;5,02379E-06;32,04174024;207;RUE ALFRED DEQUEANT;NANTERRE
A2B9S9;48.9077353;2.220486;La Poste;48.9074100753487;2.22012058209503;7,05634E-06;45,00534291;46;RUE ALFRED DEQUEANT;NANTERRE
A2B9T0;48.9012999;2.215649;La Poste;48.9020796161641;2.21610146534698;1,45651E-05;92,89624408;0;RUE DE LA FOLIE;NANTERRE
A2B9T2;48.8903297;2.190715;La Poste;48.8904820204133;2.19049032920928;3,70338E-06;23,62016254;34;RUE THOMAS LEMAITRE;NANTERRE
A2B9U1;48.8906527;2.1948709;La Poste;48.8904951461677;2.19479796226106;2,87442E-06;18,33303901;1;RUE MAURICE THOREZ;NANTERRE
A2B9U2;48.8928784;2.195888;La Poste;48.8929682447991;2.19597673004788;1,86961E-06;11,92434634;44;RUE MAURICE THOREZ;NANTERRE
A2B9U3;48.8951651;2.1959735;La Poste;48.8948868946164;2.19500010336892;1,2179E-05;77,67788816;75;BOULEVARD DU COUCHANT;NANTERRE
A2B9U6;48.8797437;2.2075536;La Poste;48.879688067011;2.2072740408017;3,35246E-06;21,38201049;202;RUE PAUL VAILLANT COUTURIER;NANTERRE
A2B9V0;48.8956271;2.1958831;La Poste;48.8956458598282;2.19556451241104;3,67023E-06;23,40870065;0;RUE BERANGER;NANTERRE
A2B9Z7;48.8728039;2.1633635;La Poste;48.8727777784309;2.16334513488079;5,02459E-07;3,204681402;292;AVENUE NAPOLEON BONAPARTE;RUEIL MALMAISON
A2C0G7;48.8430827;2.2137948;La Poste;48.8431147549525;2.21386680659838;9,986E-07;6,369071952;6;RUE GOUNOD;ST CLOUD
A2C0I1;48.8455498;2.2164791;La Poste;48.8451516237142;2.21700166097795;9,18262E-06;58,56676442;1;RUE ALEXANDRE COUTUREAU;ST CLOUD
A2C0P6;48.861616;2.2220776;La Poste;48.8615870514887;2.22210760866242;6,11493E-07;3,900099359;38;RUE DE LA REPUBLIQUE;SURESNES
A2C0U5;48.8238398;2.297282;La Poste;48.8238009164018;2.29731503164406;7,77578E-07;4,959392127;91;RUE JEAN BLEUZEN;VANVES
A2C1D5;48.8908505;2.2067301;La Poste;48.89087482544;2.20671911581094;4,42542E-07;2,822532298;55;AVENUE FREDERIC ET IRENE JOLIOT CURIE;NANTERRE
